cow_i,cow_j,start_ts,end_ts,initial_loc_cow_i_x_cm,initial_loc_cow_i_y_cm,initial_loc_cow_i_z_cm,initial_loc_cow_j_x_cm,initial_loc_cow_j_y_cm,initial_loc_cow_j_z_cm
T03,T09,1690150976.0,1690151036.0,120.6,31.5,107.7,283.4,-70.8,74.3
T03,T09,1690151066.0,1690153691.0,128.3,31.6,101.7,292.3,-62.2,71.8
T03,T09,1690153721.0,1690155266.0,89.7,87.0,77.3,286.3,-12.4,85.1
T03,T09,1690155296.0,1690155656.0,110.3,29.7,86.2,304.9,-51.4,74.0
T03,T09,1690155701.0,1690156361.0,123.9,46.6,92.2,328.1,-49.0,119.4
T03,T09,1690170776.0,1690170896.0,-321.7,75.6,89.6,-94.0,-19.3,95.2
T03,T09,1690170926.0,1690171031.0,-275.9,23.8,52.9,-110.1,-16.6,94.9
T03,T09,1690171106.0,1690171301.0,-322.2,52.2,95.2,-88.9,-22.4,94.5
T03,T09,1690171466.0,1690171646.0,-328.6,64.4,85.8,-102.5,-17.3,86.8
T03,T09,1690171676.0,1690171751.0,-323.2,51.2,73.2,-95.2,-14.8,95.2
T03,T09,1690171961.0,1690172576.0,-321.3,57.8,81.3,-104.0,-52.0,83.3
T03,T09,1690172606.0,1690172996.0,-313.2,55.0,77.7,-96.2,-23.3,101.1
T03,T09,1690173041.0,1690173116.0,-338.3,34.3,90.6,-102.5,-34.7,95.7
T03,T09,1690173221.0,1690173311.0,-306.6,61.9,80.5,-88.3,-26.9,101.0
T03,T09,1690173341.0,1690173476.0,-319.7,66.7,77.7,-129.4,-56.0,96.6
T03,T09,1690173536.0,1690173716.0,-297.9,65.9,62.2,-95.4,-30.7,88.1
T03,T09,1690173881.0,1690174001.0,-307.4,77.5,76.6,-83.0,-19.7,104.4
T03,T09,1690174046.0,1690174181.0,-300.9,64.4,69.8,-81.4,-26.5,94.5
T03,T09,1690174571.0,1690174751.0,-328.2,47.9,91.7,-87.3,-17.2,91.0
T03,T09,1690175291.0,1690175426.0,-293.3,63.4,76.4,-98.6,-36.0,110.1
T03,T09,1690175561.0,1690175651.0,-308.5,65.2,96.1,-82.6,-27.4,99.5
T03,T09,1690176266.0,1690176356.0,-306.6,42.4,65.6,-88.1,-26.7,100.9
T03,T09,1690176476.0,1690176671.0,-335.1,38.6,74.2,-104.3,-25.3,96.6
T03,T09,1690176746.0,1690176836.0,-304.4,62.1,88.8,-81.4,-19.1,91.3
T03,T09,1690177751.0,1690177886.0,-301.1,72.6,75.6,-80.6,-29.3,94.1
T03,T09,1690178036.0,1690178111.0,-325.7,51.6,97.2,-102.9,-38.6,87.8
T03,T09,1690178516.0,1690178576.0,-317.0,57.3,85.3,-88.3,-22.7,98.6
T03,T09,1690178606.0,1690178741.0,-309.5,68.2,80.9,-100.9,-41.1,84.4
T03,T09,1690178921.0,1690179101.0,-327.7,42.5,73.0,-114.1,-27.9,133.7
T03,T09,1690179131.0,1690179191.0,-330.3,14.8,74.8,-116.4,0.1,102.4
T03,T09,1690179221.0,1690179371.0,-323.9,55.6,131.8,-103.9,-10.5,79.8
T03,T09,1690179476.0,1690179536.0,-248.5,172.0,126.6,-117.4,-16.2,77.5
T03,T09,1690179566.0,1690179641.0,-340.1,68.7,95.0,-113.2,-21.4,93.6
T03,T09,1690179746.0,1690179806.0,-341.5,25.8,102.3,-113.8,-11.3,97.6
T03,T09,1690180286.0,1690180376.0,-331.7,20.1,86.1,-114.3,-75.3,80.4
T03,T09,1690180661.0,1690180871.0,-349.0,32.4,85.1,-113.6,-18.9,95.2
T03,T09,1690180946.0,1690181066.0,-322.7,31.2,80.7,-103.6,-23.1,97.3
T03,T09,1690181351.0,1690181486.0,-346.5,32.2,100.3,-120.1,-29.1,89.3
T03,T09,1690183346.0,1690183406.0,154.9,-691.6,74.5,296.5,-571.0,96.3
T03,T09,1690189406.0,1690190396.0,-193.4,-16.1,82.5,-228.8,108.7,109.8
T03,T09,1690197446.0,1690197596.0,-319.2,35.9,72.9,-95.2,33.1,105.6
T03,T09,1690197806.0,1690197896.0,-313.7,44.1,76.7,-105.5,39.6,97.3
T03,T09,1690198046.0,1690198211.0,-281.6,56.8,75.4,-112.7,40.6,101.5
T03,T09,1690198241.0,1690198496.0,-321.7,39.0,91.5,-85.5,27.0,99.0
T03,T09,1690202306.0,1690204481.0,-210.6,-59.8,115.7,-99.8,52.3,102.9
T03,T09,1690204511.0,1690208471.0,-215.8,-19.7,96.9,-96.8,-48.3,64.8
T03,T09,1690208501.0,1690209716.0,-213.3,-17.6,88.0,-85.9,16.1,82.0
T03,T09,1690210406.0,1690210466.0,-757.7,-576.4,124.5,-565.0,-686.5,139.2
T03,T09,1690222541.0,1690225181.0,140.9,-34.9,95.6,69.8,85.7,71.4
T03,T09,1690225211.0,1690225691.0,172.9,-83.9,68.9,-10.1,51.8,92.9
T03,T09,1690236236.0,1690236491.0,-362.1,-92.0,64.0,-505.3,-244.3,133.3
T03,T09,1690244906.0,1690246076.0,-40.3,251.2,133.7,-43.7,89.7,134.9
T03,T09,1690246106.0,1690246751.0,-127.5,77.9,90.8,12.4,31.7,100.1
T03,T09,1690246781.0,1690248086.0,-83.5,41.2,94.8,27.5,28.5,95.3
T03,T09,1690250636.0,1690250756.0,-98.9,35.2,107.7,-286.7,-66.9,107.8
T03,T09,1690250786.0,1690252976.0,-63.6,31.8,90.9,-248.2,-32.5,81.6
T03,T09,1690253006.0,1690254821.0,-91.8,132.8,147.0,-135.5,-15.0,47.6
T03,T09,1690254851.0,1690256981.0,-105.3,37.7,116.8,-273.5,-32.8,103.2
T03,T09,1690257011.0,1690257581.0,-69.4,6.0,80.9,-219.2,-42.9,148.7
T03,T09,1690257611.0,1690257686.0,2.6,66.9,74.9,-192.9,-38.7,135.6
T03,T09,1690290356.0,1690290416.0,-737.7,-678.7,136.5,-490.4,-683.7,133.5
T03,T09,1690296281.0,1690296341.0,276.0,-173.6,86.1,63.7,-50.0,76.9
T03,T09,1690296491.0,1690296716.0,236.1,-29.7,95.6,37.1,-4.7,74.6
T03,T09,1690296746.0,1690296911.0,288.0,-34.1,80.0,39.2,-13.6,77.0
T03,T09,1690297001.0,1690297091.0,253.5,-71.2,87.9,39.9,-54.3,87.5
T03,T09,1690297151.0,1690297286.0,254.6,-38.6,103.0,38.2,-13.2,87.0
T03,T09,1690297316.0,1690297436.0,250.4,-36.9,97.7,4.1,-9.9,97.7
T03,T09,1690297481.0,1690297541.0,252.5,-80.3,79.7,10.5,-25.3,85.4
T03,T09,1690297631.0,1690297841.0,260.9,-85.6,75.3,27.7,-7.7,88.5
T03,T09,1690297871.0,1690298276.0,258.4,-56.8,95.0,31.4,-16.8,94.4
T03,T09,1690298306.0,1690298726.0,246.6,-39.0,101.9,51.3,-5.8,86.3
T03,T09,1690298756.0,1690298861.0,238.6,-45.1,104.9,22.4,-22.9,83.6
T03,T09,1690298891.0,1690298981.0,226.9,-34.9,100.4,9.3,-27.1,89.6
T03,T09,1690299026.0,1690299236.0,248.0,-37.7,90.7,6.5,-25.4,84.3
T03,T09,1690299266.0,1690299761.0,241.5,-31.0,95.2,21.7,-7.2,72.2
T03,T09,1690299791.0,1690300796.0,249.2,-27.8,92.6,22.3,-7.5,86.4
T03,T09,1690300841.0,1690301651.0,246.9,-36.5,108.3,32.0,-25.2,90.9
T03,T09,1690301711.0,1690301936.0,233.3,-26.1,85.2,15.6,-18.3,115.2
T03,T09,1690301981.0,1690302296.0,253.1,-39.8,89.7,17.4,-10.0,85.9
T03,T09,1690302416.0,1690302521.0,243.8,-25.9,94.0,18.9,-48.9,146.5
T03,T09,1690302551.0,1690302686.0,230.6,-32.3,81.3,26.4,-35.2,133.4
T03,T09,1690302746.0,1690302806.0,235.9,-82.4,73.2,0.3,-65.8,129.2
T03,T09,1690302896.0,1690303001.0,257.9,-45.6,92.7,17.6,-42.6,132.6
T03,T09,1690312481.0,1690312706.0,-245.2,24.0,80.8,-51.6,82.8,113.9
T03,T09,1690312736.0,1690315316.0,-193.6,50.2,138.9,-50.6,30.4,85.2
T03,T09,1690315346.0,1690316216.0,-216.0,35.3,78.3,-84.4,69.0,104.4
T03,T09,1690316246.0,1690317011.0,-201.3,51.3,87.8,-69.2,43.8,80.2
T03,T09,1690317041.0,1690317101.0,-276.4,103.8,132.5,-41.0,62.3,96.0
T03,T09,1690322426.0,1690322756.0,-98.7,-272.8,120.1,-70.1,-31.5,94.2
T03,T09,1690322786.0,1690322876.0,-211.3,-13.1,81.7,-83.6,-30.8,85.8
T03,T09,1690322906.0,1690322966.0,-227.0,-24.2,93.9,-95.3,-40.8,84.0
T03,T09,1690323116.0,1690323296.0,-218.0,-43.3,101.2,-49.9,-34.7,84.2
T03,T09,1690323326.0,1690323536.0,-211.5,-33.6,98.0,-88.4,-33.6,83.7
T03,T09,1690327301.0,1690327436.0,-354.9,-54.1,81.6,-129.9,-35.0,96.6
T03,T09,1690327496.0,1690328996.0,-339.1,-29.4,86.2,-135.0,-24.0,95.1
T03,T09,1690329296.0,1690330091.0,-323.8,-28.3,77.6,-116.3,-50.2,86.1
T03,T09,1690330121.0,1690330481.0,-303.9,-48.7,59.3,-130.3,-47.6,93.3
T03,T09,1690330541.0,1690330751.0,-300.8,-49.6,83.6,-87.7,-22.3,109.1
T03,T09,1690330961.0,1690331021.0,-309.6,-50.7,65.0,-115.7,-45.8,107.1
T03,T09,1690331156.0,1690331231.0,-345.6,-89.9,72.7,-133.1,-36.6,85.8
T03,T09,1690331741.0,1690331801.0,-322.3,-34.3,94.8,-98.1,-31.9,150.9
T03,T09,1690331951.0,1690332011.0,-310.5,-31.2,77.2,-87.6,-30.4,136.0
T03,T09,1690332071.0,1690332221.0,-330.4,-27.2,85.8,-87.4,-37.2,138.7
T03,T09,1690332251.0,1690332311.0,-302.8,5.1,74.2,-80.6,-54.0,142.5
T03,T09,1690332476.0,1690332551.0,-317.0,-21.7,74.1,-82.4,-34.8,145.0
T03,T09,1690332581.0,1690332671.0,-296.2,-38.3,75.7,-231.5,-86.0,170.4
T03,T09,1690343636.0,1690343726.0,-428.4,-227.5,99.1,-342.2,-28.7,105.4
T03,T09,1690345181.0,1690345346.0,-95.1,41.5,96.5,-328.2,-25.7,86.4
T03,T09,1690345766.0,1690345841.0,-113.4,43.2,105.4,-335.5,-22.0,90.4
T03,T09,1690345886.0,1690345976.0,-102.7,48.4,109.3,-340.8,-19.9,97.0
T03,T09,1690346141.0,1690346426.0,-103.8,48.0,96.3,-340.1,-19.0,95.5
T03,T09,1690346591.0,1690346696.0,-96.1,49.1,90.3,-287.3,-54.5,72.8
T03,T09,1690346921.0,1690347056.0,-105.1,46.6,105.2,-332.8,-13.0,81.3
T03,T09,1690347416.0,1690347476.0,-101.5,51.0,108.4,-333.2,-16.4,92.6
T03,T09,1690349411.0,1690349486.0,-103.0,19.3,73.4,-340.4,-20.5,86.1
T03,T09,1690357256.0,1690357691.0,-245.2,-698.9,155.4,-85.8,-600.9,132.0
T03,T09,1690357721.0,1690357856.0,-231.4,-719.0,91.0,-54.6,-693.2,82.8
T03,T09,1690368746.0,1690368806.0,-761.6,-482.6,120.6,-677.3,-597.1,120.6
T03,T09,1690368836.0,1690368971.0,-795.1,-495.6,126.2,-699.0,-668.2,109.5
T03,T09,1690370861.0,1690370936.0,649.8,-734.5,103.5,469.8,-704.7,109.2
T03,T09,1690370966.0,1690371581.0,640.4,-697.1,141.2,494.3,-706.7,107.3
T03,T09,1690373606.0,1690373696.0,-318.9,80.6,92.3,-87.4,54.1,88.1
T03,T09,1690373981.0,1690374101.0,-322.5,38.0,86.1,-83.4,34.8,90.6
T03,T09,1690374221.0,1690374356.0,-318.4,44.7,83.7,-99.5,34.7,94.9
T03,T09,1690374416.0,1690374731.0,-340.5,49.6,87.1,-144.9,41.7,106.7
T03,T09,1690374761.0,1690374941.0,-298.1,48.4,63.4,-83.4,32.6,95.2
T03,T09,1690374971.0,1690375256.0,-304.0,34.2,64.4,-63.8,42.1,104.9
T03,T09,1690375331.0,1690375481.0,-322.5,38.3,90.7,-103.9,37.7,90.2
T03,T09,1690375541.0,1690375766.0,-317.3,23.1,83.7,-89.3,33.7,93.2
T03,T09,1690375796.0,1690376081.0,-311.4,40.1,56.8,-120.4,42.7,100.0
T03,T09,1690376156.0,1690376276.0,-275.1,65.7,69.4,-88.3,25.7,95.0
T03,T09,1690376411.0,1690377011.0,-312.0,35.1,81.9,-83.0,32.7,91.7
T03,T09,1690377086.0,1690377311.0,-317.1,31.0,86.2,-109.9,34.0,94.1
T03,T09,1690377341.0,1690377701.0,-325.4,59.0,71.0,-96.2,30.7,90.3
T03,T09,1690377731.0,1690377986.0,-300.5,92.3,63.9,-108.8,47.1,103.3
T03,T09,1690410071.0,1690410176.0,-532.8,141.9,109.9,-475.9,-78.6,163.7
T03,T09,1690410386.0,1690410476.0,-320.0,-215.1,105.3,-453.8,-84.3,163.8
T03,T09,1690418276.0,1690418351.0,-237.7,276.7,109.8,-241.6,57.6,117.6
T03,T09,1690418456.0,1690419551.0,-307.4,-90.9,114.0,-201.0,48.2,146.1
T03,T09,1690419581.0,1690419701.0,-311.8,-63.0,74.8,-129.5,61.7,117.3
T03,T09,1690421921.0,1690422116.0,-334.4,-45.7,89.1,-437.6,-217.3,126.7
T03,T09,1690431281.0,1690431506.0,265.6,-67.9,81.5,45.7,7.4,81.3
T03,T09,1690431626.0,1690431821.0,268.7,-38.6,93.8,20.1,-42.7,92.4
T03,T09,1690431926.0,1690431986.0,275.5,-65.4,92.9,112.5,-46.6,126.8
T03,T09,1690432226.0,1690432286.0,167.0,-244.8,139.7,19.3,-88.1,60.3
T03,T09,1690445966.0,1690446041.0,156.2,96.0,75.1,40.3,310.3,119.9
T03,T09,1690459931.0,1690459991.0,-434.8,-683.7,82.8,-217.4,-702.2,90.5
T03,T09,1690460096.0,1690460231.0,-406.9,-725.8,89.7,-223.3,-711.8,87.3
T03,T09,1690460321.0,1690460381.0,-372.0,-635.0,156.8,-146.7,-726.7,100.7
T03,T09,1690460471.0,1690460801.0,-344.8,-678.6,43.4,-199.3,-621.7,153.2
T03,T09,1690461011.0,1690461116.0,-845.6,-47.3,113.1,-746.6,-137.1,-4.5
T03,T09,1690463366.0,1690463426.0,-236.6,-233.3,91.4,-360.3,-41.6,102.7
T03,T09,1690463501.0,1690464461.0,-401.5,86.5,63.3,-317.2,-73.3,59.3
T03,T09,1690464491.0,1690465691.0,-331.9,35.4,76.4,-359.6,-38.6,88.4
T03,T09,1690465721.0,1690465916.0,-347.9,44.2,93.9,-362.4,-39.0,84.7
T03,T09,1690465946.0,1690466996.0,-351.1,45.1,84.5,-371.7,-93.7,65.0
T03,T09,1690467026.0,1690467536.0,-344.0,39.6,85.7,-394.5,-21.3,88.2
T03,T09,1690469186.0,1690469246.0,-301.7,-694.9,76.4,-432.0,-585.0,130.1
T03,T09,1690469276.0,1690469336.0,-312.4,-695.0,151.1,-471.6,-699.9,125.2
T03,T09,1690469786.0,1690469846.0,-315.0,-702.7,81.1,-411.9,-705.4,104.1
T03,T09,1690469891.0,1690469981.0,-281.6,-720.1,103.5,-467.7,-669.4,81.8
T03,T09,1690470926.0,1690471031.0,-812.0,-103.9,143.1,-744.0,-332.3,106.2
T03,T09,1690477556.0,1690478156.0,-215.1,-27.9,92.2,-279.0,96.5,107.7
T03,T09,1690491626.0,1690491731.0,527.4,-725.3,113.3,413.1,-732.6,87.6
T03,T09,1690491761.0,1690492001.0,523.1,-689.3,132.3,385.9,-706.4,89.0
T03,T09,1690492031.0,1690492106.0,535.5,-693.6,128.0,426.2,-743.2,96.1
T03,T09,1690495706.0,1690495871.0,-217.5,260.8,112.7,-186.5,36.0,79.4
T03,T09,1690495961.0,1690496096.0,-182.7,260.7,129.0,-167.2,29.6,76.5
T03,T09,1690498646.0,1690501316.0,-234.0,-188.7,120.9,-164.5,40.8,82.0
T03,T09,1690504316.0,1690504376.0,-191.0,-46.5,149.5,29.7,-58.5,76.9
T03,T09,1690515386.0,1690515686.0,-205.3,70.5,115.3,-3.1,-43.9,96.6
T03,T09,1690515731.0,1690515851.0,-203.8,19.2,78.9,10.9,-40.9,88.0
T03,T09,1690515941.0,1690516001.0,-209.2,21.5,82.5,1.2,-87.8,76.9
T03,T09,1690516031.0,1690516121.0,-209.5,31.0,88.3,-2.0,-88.0,79.0
T03,T09,1690516166.0,1690516286.0,-193.3,39.6,86.4,37.0,-47.2,95.3
T03,T09,1690516316.0,1690516466.0,-217.7,18.9,79.6,12.9,-43.4,93.5
T03,T09,1690516496.0,1690516616.0,-178.9,41.9,83.8,13.6,-48.2,90.5
T03,T09,1690516736.0,1690516916.0,-205.6,28.9,87.2,23.1,-39.5,89.6
T03,T09,1690517006.0,1690517126.0,-168.4,37.2,71.7,12.1,-48.4,89.2
T03,T09,1690517201.0,1690517681.0,-175.3,33.8,65.7,27.6,-49.7,93.8
T03,T09,1690517876.0,1690518206.0,-206.8,15.7,74.3,13.9,-56.5,98.8
T03,T09,1690518296.0,1690518731.0,-208.6,36.6,92.6,10.2,-29.2,82.7
T03,T09,1690518776.0,1690518851.0,-193.7,26.2,76.5,21.1,-46.4,91.2
T03,T09,1690518881.0,1690519076.0,-151.2,56.9,79.0,19.9,-41.9,83.2
T03,T09,1690519106.0,1690519181.0,-216.6,35.2,81.3,19.7,-43.7,91.9
T03,T09,1690519211.0,1690519286.0,-192.2,84.8,72.2,17.4,-42.9,85.5
T03,T09,1690519541.0,1690519661.0,-167.5,16.2,77.1,18.2,-49.4,91.3
T03,T09,1690520411.0,1690520636.0,-135.2,64.8,110.2,31.9,-38.5,142.3
T03,T09,1690520666.0,1690520816.0,-144.2,39.9,104.2,33.2,-25.3,104.0
T03,T09,1690524791.0,1690527281.0,-134.1,28.1,92.6,31.6,167.8,108.4
T03,T09,1690538246.0,1690538501.0,643.4,-733.1,107.9,774.3,-726.4,96.6
T03,T09,1690538531.0,1690538666.0,649.1,-705.1,125.9,772.9,-725.3,81.6
T03,T09,1690548776.0,1690550111.0,-288.0,188.6,116.5,-233.9,-38.8,94.3
T03,T09,1690550396.0,1690552091.0,-84.4,126.0,115.9,-241.5,-36.6,78.9
T03,T09,1690559981.0,1690562036.0,-331.8,-60.6,123.8,-346.8,24.3,94.8
T03,T09,1690565366.0,1690565426.0,-264.5,238.6,95.6,-353.4,21.3,103.2
T03,T09,1690566551.0,1690566776.0,-474.4,96.2,136.7,-324.6,63.6,76.3
T03,T09,1690567196.0,1690572746.0,-209.1,-170.6,122.4,-298.7,21.1,84.7
T03,T09,1690572956.0,1690573121.0,-208.0,-48.3,81.8,-301.6,46.5,69.6
T03,T09,1690573151.0,1690573331.0,-232.8,-36.9,87.6,-336.8,49.9,97.5
T03,T09,1690573361.0,1690573466.0,-238.1,-29.0,92.3,-310.5,49.9,84.3
T03,T09,1690573496.0,1690573571.0,-229.4,-38.2,89.3,-284.1,44.0,77.6
T03,T09,1690573661.0,1690573751.0,-244.5,-40.7,82.3,-322.0,-15.2,71.7
T03,T09,1690573871.0,1690573991.0,-238.7,-39.7,84.5,-342.9,9.6,123.2
T03,T09,1690584596.0,1690584656.0,-215.5,-57.3,81.2,-371.9,3.7,64.7
T03,T09,1690629116.0,1690629356.0,-359.2,43.5,95.9,-405.9,276.1,102.2
T03,T09,1690633991.0,1690634081.0,-133.3,20.2,96.1,-351.9,-43.5,93.5
T03,T09,1690634651.0,1690634726.0,-138.7,32.9,108.2,-290.3,10.8,66.4
T03,T09,1690635296.0,1690635386.0,-140.0,35.9,101.7,-330.8,-55.1,86.2
T03,T09,1690635491.0,1690635611.0,-121.6,41.5,93.4,-339.1,-16.9,62.4
T03,T09,1690635881.0,1690636031.0,-120.3,33.2,96.3,-331.0,-57.3,87.4
T03,T09,1690636106.0,1690636166.0,-124.7,27.6,101.3,-345.6,-53.8,77.2
T03,T09,1690636196.0,1690636286.0,-132.4,39.9,93.4,-361.8,-36.3,91.9
T03,T09,1690636361.0,1690636451.0,-123.7,26.2,98.6,-346.4,-42.7,81.1
T03,T09,1690636481.0,1690636556.0,-127.6,27.1,87.5,-359.8,-38.5,98.3
T03,T09,1690636841.0,1690636961.0,-117.7,26.5,93.8,-347.1,-44.1,68.5
T03,T09,1690637111.0,1690637171.0,-112.8,25.1,94.7,-340.8,-53.9,83.1
T03,T09,1690637456.0,1690637531.0,-113.0,22.2,90.5,-326.3,-56.8,91.6
T03,T09,1690666016.0,1690666076.0,702.4,-720.9,153.3,872.0,-752.3,87.1
T03,T09,1690679741.0,1690680371.0,-611.4,-687.7,78.5,-497.5,-702.6,101.4
T03,T09,1690687781.0,1690687886.0,151.9,-53.7,135.9,-80.0,-18.1,99.3
T03,T09,1690687931.0,1690688036.0,162.0,-31.7,91.4,-52.1,-18.3,94.6
T03,T09,1690688156.0,1690688261.0,124.3,-21.7,96.2,-74.9,-22.6,100.7
T03,T09,1690688291.0,1690688396.0,132.1,-30.4,98.8,-53.6,-43.7,98.7
T03,T09,1690688471.0,1690688741.0,152.0,-69.0,77.6,-64.4,-17.5,95.9
T03,T09,1690688771.0,1690688981.0,144.0,-40.7,102.4,-83.4,-16.4,96.4
T03,T09,1690689026.0,1690689371.0,135.0,-29.5,105.3,-58.7,-24.9,107.6
T03,T09,1690689401.0,1690689506.0,109.8,-38.3,91.7,-79.3,-14.2,104.1
T03,T09,1690689536.0,1690689641.0,138.5,-7.1,72.6,-74.2,-9.5,102.9
T03,T09,1690689716.0,1690690811.0,135.1,-26.6,90.3,-82.7,-10.8,99.4
T03,T09,1690690856.0,1690690961.0,153.9,-28.7,93.5,-83.1,2.2,98.1
T03,T09,1690691291.0,1690691921.0,141.1,-36.5,101.5,-87.3,-7.8,95.1
T03,T09,1690692101.0,1690692176.0,182.6,-81.5,76.0,-53.0,-47.3,104.5
T03,T09,1690692251.0,1690692326.0,178.3,-85.1,78.4,-48.8,-53.4,100.1
T03,T09,1690692356.0,1690692866.0,145.6,-25.6,97.1,-69.4,-17.7,102.4
T03,T09,1690692896.0,1690692971.0,160.5,-9.1,93.1,-71.1,-23.0,88.8
T03,T09,1690693136.0,1690693391.0,145.6,-28.8,102.1,-68.8,-40.6,97.1
T03,T09,1690693511.0,1690693571.0,148.4,-72.5,142.7,-71.4,-27.0,96.0
T03,T09,1690693976.0,1690694141.0,147.6,-106.2,133.5,-84.2,-27.2,96.5
T03,T09,1690694426.0,1690694591.0,161.5,-80.4,145.7,-77.2,-29.1,102.5
T03,T09,1690694621.0,1690694681.0,93.6,-68.8,91.8,-68.7,-46.1,97.3
T03,T09,1690715471.0,1690715591.0,-372.3,34.2,94.3,-131.4,33.2,76.2
T03,T09,1690716896.0,1690716956.0,-339.9,37.5,92.8,-98.9,14.7,89.1
T03,T09,1690730156.0,1690730321.0,582.0,-690.6,145.9,694.5,-739.7,76.1
T03,T09,1690736246.0,1690736321.0,-153.2,51.5,97.1,-102.4,-61.5,80.0
T03,T09,1690736351.0,1690736591.0,-60.2,44.3,89.3,-83.8,-32.5,106.5
T03,T09,1690736621.0,1690736906.0,-135.9,72.2,90.2,-92.5,-37.9,114.2
T03,T09,1690736936.0,1690737116.0,-117.8,36.2,130.6,-83.5,-47.5,95.2
T03,T09,1690737206.0,1690737611.0,-95.7,29.2,97.2,-90.4,-23.5,101.4
T03,T09,1690737686.0,1690737851.0,-127.9,40.8,87.7,-78.3,-30.2,100.9
T03,T09,1690737881.0,1690738166.0,-94.6,42.4,91.4,-36.0,-45.6,107.5
T03,T09,1690738226.0,1690738346.0,25.7,-47.4,-32.8,-57.7,-44.3,97.8
T03,T09,1690738376.0,1690738751.0,-60.6,72.9,95.6,-84.1,-30.2,96.5
T03,T09,1690738781.0,1690738841.0,-137.0,111.4,128.5,-75.8,-34.8,107.1
T03,T09,1690738886.0,1690739141.0,-148.9,-16.5,120.2,-111.1,-32.2,113.8
T03,T09,1690743941.0,1690744106.0,-348.3,-48.9,90.0,-102.0,-28.6,95.8
T03,T09,1690744196.0,1690744301.0,-348.3,-33.9,98.2,-105.9,-26.8,84.3
T03,T09,1690744451.0,1690744586.0,-349.1,-94.9,83.0,-113.7,-26.4,94.9
T03,T09,1690744616.0,1690744691.0,-319.4,-55.2,82.0,-114.3,-31.7,92.7
T03,T09,1690744766.0,1690744856.0,-326.4,-49.6,82.7,-137.3,-16.2,89.8
T03,T09,1690745081.0,1690745276.0,-338.4,-36.2,88.8,-110.8,-30.7,80.3
T03,T09,1690745366.0,1690745456.0,-321.5,-46.4,73.8,-87.1,-18.7,124.0
T03,T09,1690745501.0,1690745561.0,-325.4,-38.1,77.5,-110.8,-25.1,115.2
T03,T09,1690745591.0,1690745651.0,-344.4,-33.0,98.7,-97.5,-48.4,133.0
T03,T09,1690745801.0,1690745861.0,-347.3,-31.1,98.1,-125.0,-63.8,137.0
T03,T09,1690745966.0,1690746041.0,-321.6,-46.3,79.3,-122.1,-43.9,145.4
T03,T09,1690746176.0,1690746266.0,-335.9,-41.5,90.1,-111.4,-43.4,132.1
T03,T09,1690746371.0,1690746476.0,-326.0,-43.7,74.8,-125.6,-31.8,133.9
T03,T09,1690746551.0,1690746641.0,-325.0,-29.9,96.4,-100.0,-33.7,140.6
T03,T09,1690746671.0,1690747256.0,-328.7,-35.7,90.8,-108.0,-47.6,128.9
T03,T09,1690747286.0,1690747526.0,-338.9,-30.0,87.3,-126.6,-27.1,125.5
T03,T09,1690752971.0,1690753031.0,776.1,-709.1,134.2,561.8,-736.7,96.0
T03,T09,1690753061.0,1690753166.0,663.7,-780.3,179.3,564.8,-680.0,124.9
T03,T09,1690753496.0,1690753556.0,285.3,-716.9,141.0,509.6,-684.9,148.3
T03,T09,1690765256.0,1690765421.0,183.6,-776.7,109.2,345.2,-741.9,96.4
T03,T09,1690765496.0,1690765586.0,176.3,-720.5,93.4,369.5,-696.4,119.2
T03,T09,1690765616.0,1690766411.0,149.1,-719.4,99.1,266.3,-714.5,87.6
T03,T09,1690767326.0,1690768691.0,-267.0,-189.0,82.8,-300.4,38.4,94.4
T03,T09,1690768721.0,1690768916.0,-201.2,-36.2,95.5,-310.4,42.8,103.8
T03,T09,1690768946.0,1690769321.0,-202.4,-35.1,95.4,-303.8,29.8,92.9
T03,T09,1690769366.0,1690769486.0,-177.1,-69.9,83.8,-318.9,25.6,79.5
T03,T09,1690769516.0,1690769816.0,-202.9,-35.5,97.2,-422.9,28.2,65.3
T03,T09,1690769846.0,1690769966.0,-201.0,-39.0,99.9,-316.3,27.6,66.2
T03,T09,1690770011.0,1690777601.0,-201.5,-43.5,98.5,-243.6,42.5,67.8
T03,T09,1690777631.0,1690778081.0,-185.0,-56.7,81.8,-304.3,45.8,75.0
T03,T09,1690819526.0,1690819676.0,405.5,-732.0,90.5,541.8,-764.7,117.7
T03,T09,1690819706.0,1690819781.0,412.5,-701.0,132.8,495.2,-660.4,92.0
T03,T09,1690819841.0,1690820261.0,411.3,-686.8,145.8,512.8,-715.1,101.8
T03,T09,1690822061.0,1690822211.0,-309.6,-58.2,58.9,-419.0,-55.3,90.6
T03,T09,1690822241.0,1690822361.0,-330.9,-32.5,78.4,-470.2,-124.0,129.7
T03,T09,1690822391.0,1690822451.0,-315.9,-47.2,58.9,-486.4,-121.8,158.2
T03,T09,1690822736.0,1690822901.0,-331.1,-44.7,84.9,-467.1,-178.5,145.8
T03,T09,1690822946.0,1690823036.0,-335.1,-41.7,79.8,-471.8,-176.4,159.3
T03,T09,1690823066.0,1690823141.0,-333.8,-42.1,83.1,-466.4,-159.3,161.5
T03,T09,1690823171.0,1690823291.0,-303.4,-62.6,79.2,-447.6,-181.3,126.7
T03,T09,1690823396.0,1690823456.0,-337.1,-34.5,83.3,-456.7,-233.4,154.9
